campaign_id,branch_type,region,season,occasion,cake_type,promotion_type,discount_percent,social_media_spend,influencer_support,customization_available,personalized_bundle,day_of_week,campaign_duration_days,estimated_foot_traffic,website_visits,branch_capacity,base_price,actual_orders,actual_revenue,gross_margin_percent,campaign_cost,actual_profit,actual_roi,success_label
CMP-02360,Mall,Bangkok,Graduation,Birthday,Chocolate,Free Add-on,20,51692,0,1,1,Weekday,5,13883,6758,663,781,421,318279.37,52.98,70868.4,97742.66,1.379,1
CMP-02361,Neighborhood,Northeast,Back to School,Self Reward,Red Velvet,Social Challenge,20,47941,1,0,0,Weekday,12,5223,15937,312,957,506,387393.6,43.28,96117.28,71550.8,0.744,0
CMP-02362,Transit,Northeast,Christmas,Friend Group,Cheesecake,Limited Edition,10,5000,0,0,0,Weekday,7,3951,1224,210,946,98,86774.69,54.69,24145.38,23313.04,0.966,0
CMP-02363,Neighborhood,Bangkok,Mother's Day,Friend Group,Strawberry,Creator Collaboration,25,44626,1,0,0,Weekday,13,6141,11909,425,983,805,593486.25,43.86,103874.5,156434.8,1.506,1
CMP-02364,Transit,Bangkok,Christmas,Friend Group,Fruit Cake,Personalized Box,20,5000,0,1,1,Weekend,7,9071,1482,243,952,245,225776.32,47.43,33131.85,73961.63,2.232,1
CMP-02365,Hospital,Central,Normal,Self Reward,Fruit Cake,Personalized Box,20,5000,0,0,1,Weekday,10,5175,1284,374,943,147,124204.42,48.46,42518.99,17668.46,0.416,0
CMP-02366,Neighborhood,North,Mother's Day,Friend Group,Fruit Cake,Discount,15,30845,1,1,0,Weekend,11,2610,7321,437,768,591,420527.23,49.74,87006.55,122178.71,1.404,1
CMP-02367,University Area,North,Mother's Day,Friend Group,Matcha,Social Challenge,20,53239,0,0,0,Weekend,11,8654,12280,385,807,510,329256.0,52.86,87545.76,86487.37,0.988,0
CMP-02368,Mall,Bangkok,Christmas,Friend Group,Red Velvet,Free Add-on,20,38305,0,0,0,Weekday,7,14814,6712,778,1032,526,434265.6,48.02,52419.62,156101.04,2.978,0
CMP-02369,University Area,Bangkok,Normal,Self Reward,Fruit Cake,Free Add-on,15,5000,0,1,0,Weekday,6,7505,2290,294,801,107,79407.54,43.35,24957.55,9469.15,0.379,0
CMP-02370,CBD / Office,Bangkok,Christmas,Self Reward,Strawberry,Discount,20,46380,0,0,0,Weekday,13,10559,6805,671,849,607,412274.4,64.15,98719.37,165758.62,1.679,0
CMP-02371,Mall,North,Normal,Seasonal Gift,Matcha,Creator Collaboration,5,75360,1,0,0,Weekday,13,11696,14709,566,1067,783,793687.95,57.33,155122.41,299879.83,1.933,1
CMP-02372,Neighborhood,Northeast,Valentine,Birthday,Fruit Cake,Creator Collaboration,0,64098,1,1,0,Weekday,14,1252,16488,297,925,579,583776.75,64.36,141867.83,233876.25,1.649,1
CMP-02373,CBD / Office,Bangkok,Mother's Day,Office Celebration,Matcha,Limited Edition,25,32051,0,0,1,Weekday,3,10389,5336,450,885,162,125248.03,51.25,55276.98,8909.24,0.161,0
CMP-02374,Mall,Bangkok,Christmas,Couple Gift,Vanilla,Personalized Box,20,19617,0,1,0,Weekday,7,16169,1954,753,677,349,206030.06,47.61,40455.61,57644.71,1.425,0
CMP-02375,Mall,Bangkok,Normal,Friend Group,Strawberry,Free Add-on,20,5000,0,1,0,Weekend,8,12734,1258,664,970,231,195389.04,46.98,22872.23,68920.95,3.013,0
CMP-02376,Mall,Bangkok,Songkran,Birthday,Fruit Cake,Personalized Box,20,26692,0,1,1,Weekday,7,15459,3786,619,863,402,335824.37,45.8,51715.71,102105.96,1.974,0
CMP-02377,Mall,South,Valentine,Family Celebration,Cheesecake,Social Challenge,5,79982,1,0,0,Weekday,4,10954,22622,597,852,327,264673.8,51.7,130067.25,6777.99,0.052,0
CMP-02378,University Area,Central,New Year,Friend Group,Strawberry,Bundle,25,34871,0,0,1,Weekend,6,6668,6583,561,886,447,332675.28,39.7,67807.07,64251.97,0.948,0
CMP-02379,University Area,Bangkok,Normal,Self Reward,Chocolate,Social Challenge,15,64709,1,0,0,Weekday,13,8350,14572,410,769,637,416375.05,47.83,151120.91,48015.52,0.318,0
CMP-02380,Transit,Northeast,Mother's Day,Family Celebration,Fruit Cake,Free Add-on,15,24390,0,1,0,Weekday,5,4512,5497,403,833,237,182910.56,50.29,41470.77,50512.2,1.218,1
CMP-02381,Transit,North,Back to School,Office Celebration,Strawberry,Bundle,20,11427,0,0,0,Weekday,5,5874,2697,210,923,141,104114.4,52.59,25609.11,29145.02,1.138,0
CMP-02382,Mall,Central,Christmas,Self Reward,Red Velvet,Creator Collaboration,10,50897,1,1,0,Weekend,6,11371,17587,456,968,367,348506.14,55.46,98642.11,94624.56,0.959,0
CMP-02383,Mall,North,New Year,Friend Group,Matcha,Bundle,10,5000,1,0,1,Weekend,12,11442,1183,676,846,371,316376.93,40.65,78348.02,50259.99,0.641,0
CMP-02384,Mall,North,New Year,Self Reward,Chocolate,Bundle,10,62129,0,1,0,Weekday,8,8133,9917,476,712,450,314312.4,54.26,78147.58,92392.5,1.182,0
CMP-02385,University Area,Bangkok,Valentine,Office Celebration,Red Velvet,Limited Edition,0,31601,0,1,0,Weekend,3,10336,5404,519,975,198,218841.48,61.6,37883.28,96919.91,2.558,1
CMP-02386,Neighborhood,Central,Back to School,Self Reward,Red Velvet,Social Challenge,20,76102,1,0,1,Weekday,8,8667,17638,253,1035,292,270789.12,44.86,147814.87,-26344.93,-0.178,0
CMP-02387,Hospital,Central,New Year,Friend Group,Vanilla,Creator Collaboration,10,59264,0,1,0,Weekday,11,3481,10414,256,803,333,262318.42,51.58,86061.35,49247.75,0.572,0
CMP-02388,CBD / Office,Bangkok,Valentine,Seasonal Gift,Strawberry,Social Challenge,20,44297,1,0,0,Weekday,11,11115,9529,365,855,573,391932.0,44.21,106358.82,66921.38,0.629,0
CMP-02389,CBD / Office,Central,Normal,Self Reward,Chocolate,Personalized Box,15,28434,0,0,1,Weekend,13,8300,4727,463,826,475,373517.2,55.49,80954.48,126294.01,1.56,0
CMP-02390,Neighborhood,Bangkok,New Year,Birthday,Fruit Cake,Limited Edition,15,51629,1,1,0,Weekday,13,6461,8163,469,917,725,640598.78,44.36,138124.22,146046.29,1.057,0
CMP-02391,University Area,Bangkok,Graduation,Seasonal Gift,Cheesecake,Personalized Box,10,35057,1,0,1,Weekday,6,9080,9269,355,974,304,298464.77,49.3,90944.44,56192.71,0.618,0
CMP-02392,Mall,Bangkok,Christmas,Office Celebration,Fruit Cake,Bundle,0,25966,0,1,1,Weekday,4,14721,4154,446,961,247,287214.07,58.58,48942.67,119313.92,2.438,1
CMP-02393,CBD / Office,South,Normal,Couple Gift,Chocolate,Free Add-on,10,38205,1,0,0,Weekend,11,7858,6926,620,891,370,296703.0,51.16,95451.4,56354.41,0.59,0
CMP-02394,Neighborhood,South,Normal,Birthday,Matcha,Social Challenge,15,55642,1,0,0,Weekday,7,3784,15800,349,905,337,259237.25,47.53,104792.11,18413.28,0.176,0
CMP-02395,Transit,Central,New Year,Birthday,Fruit Cake,Discount,15,51524,0,1,0,Weekday,3,8186,5808,346,850,137,107890.93,47.38,59359.55,-8242.67,-0.139,0
CMP-02396,Transit,Central,Christmas,Friend Group,Chocolate,Discount,20,5000,0,0,0,Weekday,7,9042,1704,309,844,159,107356.8,53.6,22331.94,35214.01,1.577,0
CMP-02397,Hospital,Bangkok,Normal,Self Reward,Fruit Cake,Creator Collaboration,5,73044,1,0,0,Weekday,4,4554,19729,184,893,99,83986.65,59.75,117153.95,-66969.83,-0.572,0
CMP-02398,Mall,Bangkok,Normal,Self Reward,Cheesecake,Personalized Box,15,41087,0,0,1,Weekday,14,16076,6944,429,1009,737,707938.62,52.52,87157.28,284669.86,3.266,1
CMP-02399,Mall,South,Back to School,Self Reward,Strawberry,Social Challenge,20,51525,1,0,1,Weekend,5,9054,12053,677,909,463,377096.83,55.42,121802.9,87201.02,0.716,0
CMP-02400,University Area,Northeast,Normal,Birthday,Strawberry,Social Challenge,15,66706,1,0,0,Weekend,5,6424,22532,330,907,244,188111.8,48.04,101199.83,-10831.2,-0.107,0
CMP-02401,University Area,Northeast,Graduation,Office Celebration,Cheesecake,Discount,5,35218,0,1,0,Weekday,11,7635,5055,501,915,482,456686.57,48.46,55114.69,166196.16,3.015,1
CMP-02402,Neighborhood,Bangkok,New Year,Self Reward,Strawberry,Bundle,30,31606,0,1,0,Weekend,10,6327,5633,426,977,550,409998.05,48.63,61242.35,138136.38,2.256,1
CMP-02403,CBD / Office,Bangkok,Normal,Office Celebration,Cheesecake,Social Challenge,25,52729,1,1,0,Weekday,5,10654,16518,439,885,275,198959.06,46.14,97905.32,-6104.02,-0.062,0
CMP-02404,Hospital,Bangkok,Songkran,Office Celebration,Strawberry,Creator Collaboration,15,57193,1,0,0,Weekend,6,4946,14326,196,855,141,102471.75,52.0,105089.87,-51803.61,-0.493,0
CMP-02405,Hospital,Bangkok,Normal,Family Celebration,Vanilla,Personalized Box,10,34078,1,1,1,Weekend,7,6495,6768,250,797,252,218719.12,53.71,104918.43,12546.58,0.12,0
CMP-02406,University Area,Bangkok,Normal,Birthday,Strawberry,Bundle,0,42347,0,1,0,Weekday,8,9798,6478,350,921,317,318233.13,56.71,72795.82,107660.98,1.479,1
CMP-02407,CBD / Office,Central,Songkran,Seasonal Gift,Cheesecake,Creator Collaboration,20,78269,1,0,0,Weekday,11,9357,17066,661,915,951,696132.0,46.61,143797.51,180680.12,1.256,1
CMP-02408,Transit,Bangkok,Normal,Self Reward,Cheesecake,Limited Edition,10,31903,0,0,0,Weekday,7,7478,4620,261,977,191,174664.15,52.74,53512.29,38599.62,0.721,0
CMP-02409,Hospital,Central,Mother's Day,Office Celebration,Chocolate,Free Add-on,15,28499,0,0,1,Weekday,3,5926,3824,375,900,140,119952.0,41.57,46530.71,3334.26,0.072,0
CMP-02410,Transit,North,Mother's Day,Birthday,Vanilla,Discount,25,5000,0,1,0,Weekday,13,6164,900,200,814,214,142405.23,57.49,56910.56,24960.42,0.439,0
CMP-02411,Hospital,Bangkok,New Year,Birthday,Fruit Cake,Personalized Box,0,5000,0,1,1,Weekday,13,3506,1123,214,868,148,155441.44,58.18,66782.19,23649.68,0.354,0
CMP-02412,Neighborhood,South,Graduation,Birthday,Chocolate,Free Add-on,20,38927,1,0,0,Weekday,8,4189,9289,443,767,454,278574.4,47.81,92722.98,40451.86,0.436,0
CMP-02413,Mall,Bangkok,Normal,Birthday,Matcha,Bundle,25,26729,0,0,1,Weekday,6,16381,3931,757,833,352,246301.44,50.9,50881.18,74491.8,1.464,0
CMP-02414,Neighborhood,Bangkok,Normal,Office Celebration,Cheesecake,Discount,25,14916,0,0,1,Weekend,9,5300,2199,491,969,174,141629.04,45.29,62510.7,1637.39,0.026,0
CMP-02415,University Area,North,Mother's Day,Family Celebration,Matcha,Creator Collaboration,25,74612,1,1,0,Weekend,5,4086,27290,527,893,340,248209.35,48.77,107761.75,13279.11,0.123,0
CMP-02416,Mall,South,Back to School,Seasonal Gift,Fruit Cake,Social Challenge,15,69056,1,0,0,Weekday,3,9203,21245,485,930,203,160471.5,53.34,98594.78,-13000.21,-0.132,0
CMP-02417,University Area,North,Mother's Day,Friend Group,Strawberry,Bundle,20,32829,0,0,0,Weekday,14,8061,7084,316,684,572,312998.4,53.58,62183.47,105519.74,1.697,1
CMP-02418,Mall,Central,Normal,Office Celebration,Cheesecake,Creator Collaboration,15,52688,1,0,1,Weekend,12,11670,10690,701,885,874,736362.48,52.93,130860.29,258905.46,1.978,1
CMP-02419,Mall,Bangkok,Christmas,Birthday,Vanilla,Bundle,15,21094,0,1,1,Weekend,12,15013,4215,601,788,794,643503.65,52.92,54910.75,285625.84,5.202,1
CMP-02420,Neighborhood,Central,Normal,Friend Group,Cheesecake,Limited Edition,25,70030,1,0,0,Weekday,6,4321,12761,424,1024,352,281149.44,42.41,111859.05,7362.89,0.066,0
CMP-02421,Hospital,Northeast,Normal,Birthday,Red Velvet,Limited Edition,0,10263,1,0,1,Weekend,14,4721,2714,182,958,157,175192.91,56.24,94296.16,4237.09,0.045,0
CMP-02422,Mall,Northeast,Normal,Friend Group,Red Velvet,Bundle,5,17076,0,1,1,Weekday,11,9218,3532,645,933,324,347484.65,48.15,67150.01,100178.88,1.492,0
CMP-02423,CBD / Office,Bangkok,Christmas,Office Celebration,Cheesecake,Social Challenge,20,32275,0,0,0,Weekday,3,10321,6057,449,908,186,135110.4,49.93,39195.02,28268.61,0.721,0
CMP-02424,CBD / Office,Bangkok,Songkran,Self Reward,Matcha,Personalized Box,10,10916,0,1,0,Weekday,12,11114,3040,634,814,305,243552.87,56.21,47514.81,89390.29,1.881,0
CMP-02425,Transit,Bangkok,Valentine,Couple Gift,Matcha,Bundle,10,5000,0,0,0,Weekday,3,10780,1791,408,874,149,117203.4,54.56,13093.12,50854.32,3.884,1
CMP-02426,Mall,South,Graduation,Family Celebration,Matcha,Free Add-on,10,5734,0,1,0,Weekday,5,10281,2560,595,789,243,188084.19,52.41,17803.85,80765.61,4.536,0
CMP-02427,University Area,Bangkok,Mother's Day,Family Celebration,Fruit Cake,Free Add-on,0,22083,0,0,0,Weekday,3,8100,4091,552,907,153,138771.0,58.14,32044.63,48632.7,1.518,1
CMP-02428,Neighborhood,South,Christmas,Birthday,Vanilla,Discount,15,33744,0,0,0,Weekday,6,4670,5515,285,853,246,178362.3,51.03,55983.88,35041.63,0.626,0
CMP-02429,Hospital,Central,Christmas,Birthday,Matcha,Limited Edition,10,15613,0,0,0,Weekend,7,4487,3244,366,840,184,144668.16,45.34,37005.95,28590.74,0.773,0
CMP-02430,CBD / Office,Bangkok,Normal,Seasonal Gift,Strawberry,Limited Edition,15,14634,0,0,0,Weekday,3,10737,2534,617,899,149,118412.68,43.49,24631.81,26860.74,1.09,0
CMP-02431,CBD / Office,Bangkok,Songkran,Seasonal Gift,Vanilla,Discount,10,28845,0,0,1,Weekday,6,8386,5413,514,689,279,193768.85,43.44,50254.94,33908.66,0.675,0
CMP-02432,Mall,North,Normal,Birthday,Matcha,Discount,25,8874,0,1,0,Weekend,10,11074,2430,662,1059,286,247599.5,49.44,46136.97,76275.06,1.653,0
CMP-02433,Transit,South,Mother's Day,Birthday,Matcha,Social Challenge,15,44505,0,0,0,Weekday,12,8802,11080,231,899,403,307952.45,57.42,91321.82,85514.49,0.936,0
CMP-02434,CBD / Office,Bangkok,Valentine,Family Celebration,Vanilla,Social Challenge,20,51929,0,0,0,Weekend,8,10039,10825,452,847,489,331346.4,45.82,67164.55,84645.42,1.26,1
CMP-02435,University Area,Bangkok,Graduation,Office Celebration,Matcha,Personalized Box,15,62154,0,0,1,Weekday,8,7712,9215,327,804,354,270954.43,50.76,98149.99,39386.33,0.401,0
CMP-02436,Mall,Bangkok,Songkran,Office Celebration,Fruit Cake,Personalized Box,25,26394,0,1,1,Weekday,3,13016,3657,463,753,191,130519.37,45.4,45395.34,13855.92,0.305,0
CMP-02437,CBD / Office,Central,Back to School,Family Celebration,Red Velvet,Personalized Box,20,57239,0,1,0,Weekend,6,9795,8217,476,845,417,307262.28,53.67,82157.43,82738.09,1.007,0
CMP-02438,Mall,Northeast,Songkran,Birthday,Fruit Cake,Social Challenge,25,30277,0,1,0,Weekend,10,9941,6744,582,916,532,398377.56,48.6,59983.34,133625.54,2.228,0
CMP-02439,Mall,Bangkok,Christmas,Self Reward,Fruit Cake,Creator Collaboration,10,54719,0,0,0,Weekday,4,11062,14400,715,943,399,338631.3,46.16,66071.25,90249.29,1.366,1
CMP-02440,Neighborhood,Bangkok,Mother's Day,Family Celebration,Strawberry,Discount,10,11492,0,0,0,Weekend,3,5852,2211,356,825,141,104692.5,50.79,22968.2,30203.97,1.315,1
CMP-02441,CBD / Office,Bangkok,Graduation,Seasonal Gift,Vanilla,Free Add-on,0,5000,0,1,1,Weekday,4,9575,2611,546,899,199,216470.21,64.22,32950.19,106070.76,3.219,1
CMP-02442,CBD / Office,Bangkok,Valentine,Friend Group,Chocolate,Limited Edition,5,74829,1,1,0,Weekend,8,11725,16330,604,707,666,507080.71,55.01,123461.24,155485.75,1.259,1
CMP-02443,Neighborhood,Bangkok,Christmas,Couple Gift,Red Velvet,Social Challenge,5,58708,0,0,0,Weekend,5,3201,11715,329,960,237,216144.0,52.09,68682.4,43912.05,0.639,0
CMP-02444,CBD / Office,Central,Normal,Friend Group,Red Velvet,Social Challenge,0,74290,1,0,0,Weekend,9,8834,24420,587,1062,712,756144.0,50.86,144371.67,240225.48,1.664,1
CMP-02445,Hospital,Northeast,New Year,Seasonal Gift,Cheesecake,Discount,10,27628,0,0,1,Weekend,14,2534,3812,164,861,302,262102.18,52.74,69612.29,68620.24,0.986,0
CMP-02446,CBD / Office,Bangkok,Normal,Family Celebration,Cheesecake,Creator Collaboration,20,32463,0,0,1,Weekday,10,10113,6351,447,953,524,447437.31,47.51,79451.18,133105.16,1.675,1
CMP-02447,University Area,South,Christmas,Family Celebration,Strawberry,Social Challenge,30,52816,0,1,1,Weekday,5,6369,13693,440,998,320,270497.92,56.48,79711.24,73059.66,0.917,0
CMP-02448,Transit,Bangkok,Mother's Day,Family Celebration,Strawberry,Social Challenge,15,59725,0,1,0,Weekday,13,9247,14075,268,947,412,361486.95,59.52,97386.33,117769.74,1.209,1
CMP-02449,Hospital,Bangkok,Normal,Couple Gift,Vanilla,Creator Collaboration,10,71564,1,0,0,Weekday,14,4058,14654,365,832,671,502444.8,52.24,147503.53,114987.93,0.78,0
CMP-02450,University Area,North,Christmas,Couple Gift,Strawberry,Bundle,10,18143,0,1,1,Weekday,3,4765,3495,341,892,131,127251.83,59.56,36777.49,39007.52,1.061,0
CMP-02451,Neighborhood,Central,Valentine,Seasonal Gift,Fruit Cake,Creator Collaboration,25,73500,1,0,0,Weekend,11,4376,17002,241,815,318,194377.5,50.36,137582.26,-39701.32,-0.289,0
CMP-02452,Transit,Bangkok,Christmas,Family Celebration,Strawberry,Free Add-on,20,32422,0,1,0,Weekday,5,9226,5844,332,823,228,163625.57,49.75,42076.27,39328.32,0.935,0
CMP-02453,Transit,North,New Year,Office Celebration,Matcha,Free Add-on,5,59693,0,0,0,Weekend,6,5828,10091,276,1035,229,225164.25,43.19,76817.41,20422.23,0.266,0
CMP-02454,Hospital,South,New Year,Office Celebration,Fruit Cake,Creator Collaboration,10,34981,1,1,1,Weekday,13,2617,9016,306,888,495,478680.84,56.23,117207.94,151956.69,1.296,1
CMP-02455,Mall,Bangkok,Mother's Day,Friend Group,Vanilla,Creator Collaboration,20,52890,1,1,1,Weekday,5,11226,12884,485,677,309,202498.82,52.05,98237.54,7166.74,0.073,0
CMP-02456,Transit,Bangkok,Normal,Couple Gift,Matcha,Discount,20,61337,0,1,0,Weekday,9,9447,6794,263,894,283,220617.74,50.55,81662.67,29861.6,0.366,0
CMP-02457,Hospital,Bangkok,Graduation,Friend Group,Fruit Cake,Limited Edition,15,28755,0,0,1,Weekday,6,6279,6084,257,981,214,207851.45,49.57,55442.29,47598.53,0.859,0
CMP-02458,CBD / Office,South,Songkran,Family Celebration,Strawberry,Social Challenge,10,11067,1,0,0,Weekday,3,9545,4231,642,924,147,122245.2,49.24,45609.62,14581.12,0.32,0
CMP-02459,University Area,Bangkok,Normal,Friend Group,Strawberry,Free Add-on,0,18567,0,0,0,Weekday,8,7185,3496,309,979,167,163493.0,58.56,46479.58,49257.69,1.06,0
CMP-02460,University Area,Bangkok,Normal,Birthday,Vanilla,Free Add-on,15,13314,0,1,0,Weekend,6,7749,3059,459,754,171,119457.35,50.69,30637.84,29918.13,0.977,0
CMP-02461,Transit,Bangkok,Normal,Birthday,Strawberry,Social Challenge,15,66023,1,0,0,Weekday,5,8922,16834,293,1019,187,161970.05,50.94,121710.62,-39199.67,-0.322,0
CMP-02462,CBD / Office,Bangkok,Normal,Office Celebration,Strawberry,Discount,10,47330,1,0,0,Weekend,3,11969,10259,678,843,238,180570.6,56.76,77177.68,25317.44,0.328,0
CMP-02463,Transit,Northeast,Normal,Couple Gift,Strawberry,Free Add-on,10,43520,1,0,0,Weekday,10,9516,6052,341,825,260,193050.0,58.0,98646.93,13327.05,0.135,0
CMP-02464,Neighborhood,Bangkok,Songkran,Couple Gift,Fruit Cake,Bundle,10,36507,0,1,0,Weekday,12,8272,4980,241,901,373,329687.61,50.96,67398.63,100597.08,1.493,1
CMP-02465,Transit,Bangkok,Back to School,Self Reward,Chocolate,Personalized Box,20,9036,0,1,1,Weekday,8,7813,2319,413,774,194,145351.01,56.07,51615.06,29876.58,0.579,0
CMP-02466,Transit,Central,Songkran,Family Celebration,Strawberry,Personalized Box,20,25730,0,1,0,Weekday,7,7551,4567,218,826,204,146935.49,50.22,44336.86,29450.87,0.664,0
CMP-02467,University Area,North,Graduation,Birthday,Matcha,Creator Collaboration,25,54081,1,0,0,Weekday,10,7137,19848,424,961,623,449027.25,44.91,98562.87,103073.3,1.046,0
CMP-02468,Neighborhood,Central,Graduation,Office Celebration,Cheesecake,Personalized Box,10,20730,0,1,0,Weekday,6,4527,4319,473,988,246,238430.09,60.0,42297.39,100757.97,2.382,1
CMP-02469,University Area,North,Back to School,Family Celebration,Cheesecake,Personalized Box,30,42729,0,1,1,Weekend,10,6924,7271,435,958,623,505518.4,49.85,83964.72,168055.96,2.002,1
CMP-02470,Neighborhood,South,Normal,Couple Gift,Strawberry,Discount,10,29551,0,1,0,Weekend,13,3898,4369,452,886,284,246843.14,47.61,79668.14,37842.71,0.475,0
CMP-02471,CBD / Office,Bangkok,Songkran,Family Celebration,Vanilla,Personalized Box,15,32829,0,0,0,Weekday,6,11202,4847,569,631,289,155005.15,44.6,43965.43,25169.2,0.572,0
CMP-02472,CBD / Office,Central,Valentine,Birthday,Vanilla,Social Challenge,0,53099,1,1,0,Weekday,4,10879,11581,576,798,315,273993.3,47.98,85501.94,45962.27,0.538,0
CMP-02473,University Area,Northeast,Back to School,Self Reward,Strawberry,Personalized Box,10,26258,0,1,1,Weekend,7,6239,4489,268,963,230,241202.61,53.34,56242.13,72422.89,1.288,1
CMP-02474,Mall,Central,New Year,Couple Gift,Vanilla,Creator Collaboration,0,43509,1,1,1,Weekday,11,12663,12329,612,778,944,888662.72,52.74,115112.96,353532.64,3.071,1
CMP-02475,Neighborhood,Northeast,New Year,Self Reward,Chocolate,Limited Edition,25,27374,0,0,0,Weekday,13,4751,4449,278,691,382,205890.36,41.58,50918.77,34686.28,0.681,0
CMP-02476,Mall,North,Christmas,Seasonal Gift,Vanilla,Social Challenge,30,34860,1,1,0,Weekend,14,10646,8120,634,631,895,430900.44,50.76,107135.47,111584.46,1.042,0
CMP-02477,CBD / Office,North,Normal,Self Reward,Red Velvet,Discount,20,5000,0,1,0,Weekday,5,7590,1693,361,1031,136,122268.35,49.11,17850.61,42196.14,2.364,0
CMP-02478,Hospital,Central,Christmas,Birthday,Strawberry,Bundle,15,28138,0,1,1,Weekday,5,2704,4868,329,830,196,167316.38,53.36,59298.23,29978.98,0.506,0
CMP-02479,University Area,Central,Normal,Seasonal Gift,Chocolate,Discount,15,5000,0,0,0,Weekend,6,6621,1802,284,789,127,85172.55,48.37,24684.93,16511.01,0.669,0
CMP-02480,University Area,Northeast,Christmas,Seasonal Gift,Matcha,Limited Edition,20,47267,0,0,0,Weekday,3,7312,6517,285,831,124,85732.61,49.62,59364.82,-16822.05,-0.283,0
CMP-02481,Mall,Bangkok,Normal,Birthday,Strawberry,Discount,15,28315,0,1,0,Weekday,4,13674,4537,426,822,208,158409.26,60.92,39571.38,56927.78,1.439,1
CMP-02482,Transit,North,Christmas,Office Celebration,Chocolate,Limited Edition,20,22358,0,0,1,Weekday,8,8109,2495,367,792,275,202954.75,55.56,47367.96,65403.7,1.381,1
CMP-02483,Neighborhood,North,Mother's Day,Friend Group,Strawberry,Discount,0,18448,1,0,0,Weekend,9,4887,4043,514,754,251,189254.0,53.65,75753.04,25777.61,0.34,0
CMP-02484,Neighborhood,Central,Songkran,Couple Gift,Matcha,Creator Collaboration,20,46562,1,0,0,Weekday,6,6127,11761,465,692,400,221440.0,48.77,86837.48,21165.29,0.244,0
CMP-02485,Mall,Central,Graduation,Seasonal Gift,Vanilla,Social Challenge,15,24369,0,1,1,Weekday,8,11958,6590,678,833,733,627990.79,56.75,66144.64,290215.84,4.388,1
CMP-02486,Transit,Bangkok,Songkran,Couple Gift,Strawberry,Free Add-on,15,26290,0,0,0,Weekday,12,12397,3356,391,772,311,204078.2,49.08,55815.33,44354.45,0.795,0
CMP-02487,Mall,Northeast,Valentine,Family Celebration,Vanilla,Personalized Box,10,6600,0,0,1,Weekend,6,12711,2215,627,855,323,278374.32,55.78,36944.38,118335.3,3.203,0
CMP-02488,Neighborhood,Northeast,Normal,Family Celebration,Strawberry,Creator Collaboration,0,35136,0,1,0,Weekday,12,6755,8059,363,778,423,358712.46,55.61,81664.74,117827.77,1.443,1
